"project_id.x","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","bounding_boxes","project_id.y","placename","longitude","latitude","start_date","end_date","bait_type","bait_description","feature_type","feature_type_methodology","camera_id","camera_name","quiet_period","camera_functioning","sensor_height","height_other","sensor_orientation","orientation_other","plot_treatment","plot_treatment_description","detection_distance","subproject_name","subproject_design","event_name","event_description","event_type","recorded_by","remarks","DateTimeOriginal","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days"
2004409,"S03_T02_2024","4da9bde4-6bdf-44ed-b3cf-a4495e4ddb93","Site03__2024_site3_trap_2__2024-07-23__08-17-54(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/4da9bde4-6bdf-44ed-b3cf-a4495e4ddb93.JPG",0,"Miriam Poyitt","70fbdb0f-44fd-4b67-b814-510baca9e9a0","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","violaceus","Satin Bowerbird",NA,"2024-07-23 08:17:54",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 08:17:54,0,0,0,0
2004409,"S03_T02_2024","091b53d4-4744-4cb5-be17-5fe322726deb","Site03__2024_site3_trap_2__2024-07-22__23-45-49(10).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/091b53d4-4744-4cb5-be17-5fe322726deb.JPG",0,"Miriam Poyitt","e3df98de-20bf-44e2-a0a6-6fb2adc35519","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus","Short-eared Brushtail Possum",NA,"2024-07-22 23:45:49",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 23:45:49,0,0,0,0
2004409,"S03_T02_2024","a9357bcc-e46a-4ac4-a223-d3cabbfc8177","Site03__2024_site3_trap_2__2024-07-23__00-10-19(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/a9357bcc-e46a-4ac4-a223-d3cabbfc8177.JPG",0,"Miriam Poyitt","e3df98de-20bf-44e2-a0a6-6fb2adc35519","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus","Short-eared Brushtail Possum",NA,"2024-07-23 00:10:19",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.713272095,0.427711546,0.976170182,0.995845139]}""}",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 00:10:19,1470,24,0.4,0
2004409,"S03_T02_2024","2c7dc67e-9e02-49d4-93fd-2e1c9dee13a4","Site03__2024_site3_trap_2__2024-07-24__00-46-42(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/2c7dc67e-9e02-49d4-93fd-2e1c9dee13a4.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-24 00:46:42",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 00:46:42,0,0,0,0
2004409,"S03_T02_2024","091b53d4-4744-4cb5-be17-5fe322726deb","Site03__2024_site3_trap_2__2024-07-22__23-45-49(10).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/091b53d4-4744-4cb5-be17-5fe322726deb.JPG",0,"Miriam Poyitt","0b4734a4-4a91-43c4-83fa-f7b9f4e2c741","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","","Trichosurus Species",NA,"2024-07-22 23:45:49",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 23:45:49,0,0,0,0
2004409,"S03_T02_2024","1778a7f8-d7ea-43a3-a403-8cce89fc048f","Site03__2024_site3_trap_2__2024-07-24__12-12-06(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310251/prod/directUpload/1778a7f8-d7ea-43a3-a403-8cce89fc048f.JPG",0,"Miriam Poyitt","3450b781-acf9-4bdf-af8f-c555034e0271","Aves","Passeriformes","Acanthizidae","Sericornis","citreogularis","Yellow-throated Scrubwren",NA,"2024-07-24 12:12:06",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T02",151.7407367,-32.243005,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085478,"S03_T02",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 12:12:06,0,0,0,0
2004409,"S03_T04_2024","15f5e3de-f1b7-4ad9-ac98-866cace62d39","Site03__2024_site3_trap_4__2024-07-24__12-31-46(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/15f5e3de-f1b7-4ad9-ac98-866cace62d39.JPG",0,"Miriam Poyitt","b1352069-a39c-4a84-a949-60044271c0c1","Aves","","","","","Bird",NA,"2024-07-24 12:31:46",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 12:31:46,0,0,0,0
2004409,"S03_T04_2024","82af3f18-7cb2-46f3-bd16-ec48d54d2ae7","Site03__2024_site3_trap_4__2024-07-23__00-22-48(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/82af3f18-7cb2-46f3-bd16-ec48d54d2ae7.JPG",0,"Miriam Poyitt","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-23 00:22:48",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 00:22:48,0,0,0,0
2004409,"S03_T04_2024","4b6695db-faac-46e7-bdd6-00b69a8dd6f7","Site03__2024_site3_trap_4__2024-07-23__00-46-55(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/4b6695db-faac-46e7-bdd6-00b69a8dd6f7.JPG",0,"Miriam Poyitt","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-23 00:46:55",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 00:46:55,1447,24,0.4,0
2004409,"S03_T04_2024","4863ca40-38bb-4920-856c-e1c270d54b38","Site03__2024_site3_trap_4__2024-07-23__01-00-23(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/4863ca40-38bb-4920-856c-e1c270d54b38.JPG",0,"Miriam Poyitt","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-23 01:00:23",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 01:00:23,808,13,0.2,0
2004409,"S03_T04_2024","b27a3588-eee2-492f-96d9-17dcddcb1f39","Site03__2024_site3_trap_4__2024-07-24__20-25-15(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/b27a3588-eee2-492f-96d9-17dcddcb1f39.JPG",0,"Miriam Poyitt","6ccf0c56-72ce-49c5-84bd-3aca403c1b26","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii","Brown Antechinus",NA,"2024-07-24 20:25:15",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.563055634,0.303158253,0.644055903,0.464571565]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 20:25:15,156292,2605,43.4,1.8
2004409,"S03_T04_2024","6a3bc1b8-2ae5-4fa9-aeee-f336a431274b","Site03__2024_site3_trap_4__2024-07-23__20-09-21(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/6a3bc1b8-2ae5-4fa9-aeee-f336a431274b.JPG",0,"Miriam Poyitt","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-23 20:09:21",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.551791728,0.549865842,0.682014,0.6658144]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 20:09:21,0,0,0,0
2004409,"S03_T04_2024","d772ed41-16f1-4e0c-920b-bb2a5adbaede","Site03__2024_site3_trap_4__2024-07-23__20-43-18(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/d772ed41-16f1-4e0c-920b-bb2a5adbaede.JPG",0,"Miriam Poyitt","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-23 20:43:18",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.52235347,0.278132588,0.660759807,0.439165205]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 20:43:18,2037,34,0.6,0
2004409,"S03_T04_2024","97a69ac0-ca14-42e7-98e4-7514c577f194","Site03__2024_site3_trap_4__2024-07-24__00-38-23(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/97a69ac0-ca14-42e7-98e4-7514c577f194.JPG",0,"Miriam Poyitt","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-24 00:38:23",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.549891174,0.394450814,0.695590377,0.531840324]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 00:38:23,14105,235,3.9,0.2
2004409,"S03_T04_2024","fad19d0a-922a-42c9-9f19-17c478366db3","Site03__2024_site3_trap_4__2024-07-24__23-45-11(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/fad19d0a-922a-42c9-9f19-17c478366db3.JPG",0,"Miriam Poyitt","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-24 23:45:11",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 23:45:11,83208,1387,23.1,1
2004409,"S03_T04_2024","be2887a1-4d64-4c4d-8e11-36a7b7dd83c5","Site03__2024_site3_trap_4__2024-07-25__00-26-22(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/be2887a1-4d64-4c4d-8e11-36a7b7dd83c5.JPG",0,"Miriam Poyitt","f97e5485-9bda-4eeb-83a3-d65ba57f410c","Mammalia","Rodentia","Muridae","Rattus","fuscipes","Bush Rat",NA,"2024-07-25 00:26:22",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.529595137,0.255578458,0.650191128,0.413546324]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-25 00:26:22,2471,41,0.7,0
2004409,"S03_T04_2024","f7cec5cd-cf84-4b1b-994a-5089ddbce5c2","Site03__2024_site3_trap_4__2024-07-24__02-48-09(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/f7cec5cd-cf84-4b1b-994a-5089ddbce5c2.JPG",0,"Miriam Poyitt","2c836c31-5ef9-4d91-a08b-3bc714871ba5","Mammalia","Rodentia","Muridae","Melomys","","Melomys Species",NA,"2024-07-24 02:48:09",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.527833045,0.288589895,0.644294739,0.410000384]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 02:48:09,0,0,0,0
2004409,"S03_T04_2024","6ac5baf2-0626-48f3-ab19-a759d2d48e37","Site03__2024_site3_trap_4__2024-07-25__02-57-53(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/6ac5baf2-0626-48f3-ab19-a759d2d48e37.JPG",0,"Miriam Poyitt","2c836c31-5ef9-4d91-a08b-3bc714871ba5","Mammalia","Rodentia","Muridae","Melomys","","Melomys Species",NA,"2024-07-25 02:57:53",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.556430221,0.530986249,0.684785247,0.664066613]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-25 02:57:53,86984,1450,24.2,1
2004409,"S03_T04_2024","f66069a8-caa0-4637-8ec3-5761597c8b2c","Site03__2024_site3_trap_4__2024-07-25__04-05-34(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/f66069a8-caa0-4637-8ec3-5761597c8b2c.JPG",0,"Miriam Poyitt","2c836c31-5ef9-4d91-a08b-3bc714871ba5","Mammalia","Rodentia","Muridae","Melomys","","Melomys Species",NA,"2024-07-25 04:05:34",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.491267711,0.217466325,0.637781084,0.390713245]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-25 04:05:34,4061,68,1.1,0
2004409,"S03_T04_2024","76b53bcc-6bab-4bb5-8804-fe62365e5e1e","Site03__2024_site3_trap_4__2024-07-22__14-46-29(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/76b53bcc-6bab-4bb5-8804-fe62365e5e1e.JPG",0,"Miriam Poyitt","78af66bc-7397-4d14-b1ae-8fb5f2d18d00","Aves","Passeriformes","Artamidae","Strepera","graculina","Pied Currawong",NA,"2024-07-22 14:46:29",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.630498409,0.361365199,0.983157694,0.996149659]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 14:46:29,0,0,0,0
2004409,"S03_T04_2024","8f5d3c93-f1f3-4d57-aca2-93ffce5e1179","Site03__2024_site3_trap_4__2024-07-22__23-51-11(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/8f5d3c93-f1f3-4d57-aca2-93ffce5e1179.JPG",0,"Miriam Poyitt","e3df98de-20bf-44e2-a0a6-6fb2adc35519","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus","Short-eared Brushtail Possum",NA,"2024-07-22 23:51:11",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.537999,0.000114236027,0.978155375,0.121008486]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 23:51:11,0,0,0,0
2004409,"S03_T04_2024","d3475bec-3b3a-430e-a3eb-7e907d31bd60","Site03__2024_site3_trap_4__2024-07-22__23-58-01(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/d3475bec-3b3a-430e-a3eb-7e907d31bd60.JPG",0,"Miriam Poyitt","e3df98de-20bf-44e2-a0a6-6fb2adc35519","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus","Short-eared Brushtail Possum",NA,"2024-07-22 23:58:01",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 23:58:01,410,7,0.1,0
2004409,"S03_T04_2024","5235b8aa-211c-4987-9f1b-8d500af54a0e","Site03__2024_site3_trap_4__2024-07-23__00-04-28(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/5235b8aa-211c-4987-9f1b-8d500af54a0e.JPG",0,"Miriam Poyitt","e3df98de-20bf-44e2-a0a6-6fb2adc35519","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","caninus","Short-eared Brushtail Possum",NA,"2024-07-23 00:04:28",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.512127757,0,0.948723435,0.113552913]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 00:04:28,387,6,0.1,0
2004409,"S03_T04_2024","7c95ced0-f70d-42a9-9306-34866d37279d","Site03__2024_site3_trap_4__2024-07-22__23-27-46(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/7c95ced0-f70d-42a9-9306-34866d37279d.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-22 23:27:46",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-22 23:27:46,0,0,0,0
2004409,"S03_T04_2024","2ebf40b0-8204-495e-93ad-42878a5b694c","Site03__2024_site3_trap_4__2024-07-23__05-43-39(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/2ebf40b0-8204-495e-93ad-42878a5b694c.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-23 05:43:39",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-23 05:43:39,22553,376,6.3,0.3
2004409,"S03_T04_2024","d8caac7f-ce15-4a75-ad25-20da0383b05d","Site03__2024_site3_trap_4__2024-07-24__00-38-59(4).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/d8caac7f-ce15-4a75-ad25-20da0383b05d.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-24 00:38:59",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.592236638,0.617046058,0.686246812,0.828548133]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 00:38:59,68120,1135,18.9,0.8
2004409,"S03_T04_2024","b3941e45-6aa1-4270-8a35-e7740be1020c","Site03__2024_site3_trap_4__2024-07-24__19-16-44(3).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/b3941e45-6aa1-4270-8a35-e7740be1020c.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-24 19:16:44",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 19:16:44,67065,1118,18.6,0.8
2004409,"S03_T04_2024","6131c15b-2230-4ded-b9e5-0604290d2014","Site03__2024_site3_trap_4__2024-07-24__23-44-25(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/6131c15b-2230-4ded-b9e5-0604290d2014.JPG",0,"Miriam Poyitt","d8cabc3b-7bbe-45b0-b9a9-600e114d189b","Mammalia","","","","","Small Mammal",NA,"2024-07-24 23:44:25",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 23:44:25,16061,268,4.5,0.2
2004409,"S03_T04_2024","d2870ba6-1ee0-4964-9aac-fe941eb55fa6","Site03__2024_site3_trap_4__2024-07-24__06-18-53(2).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2310252/prod/directUpload/d2870ba6-1ee0-4964-9aac-fe941eb55fa6.JPG",0,"Aaron Greenville","3afdd398-39f2-430c-9301-74659d81044e","Mammalia","Diprotodontia","Macropodidae","Wallabia","bicolor","Swamp Wallaby",NA,"2024-07-24 06:18:53",1,"","",NA,NA,NA,NA,"false",NA,NA,"CC-BY-NC","{""{\""detectionBox\"":[0.5991202,0.000521630049,0.975823343,0.304723173]}""}",2004409,"S03_T04",151.7405333,-32.24297167,"2024-07-22 00:00:00","2024-07-25 00:00:00","Other","Universal mammal bait","None",NA,2085479,"S03_T04",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_03",NA,NA,NA,NA,NA,NA,2024-07-24 06:18:53,0,0,0,0
