"project_id.x","deployment_id","image_id","filename","location","is_blank","identified_by","wi_taxon_id","class","order","family","genus","species","common_name","uncertainty","timestamp","number_of_objects","age","sex","animal_recognizable","individual_id","individual_animal_notes","behavior","highlighted","markings","cv_confidence","license","bounding_boxes","project_id.y","placename","longitude","latitude","start_date","end_date","bait_type","bait_description","feature_type","feature_type_methodology","camera_id","camera_name","quiet_period","camera_functioning","sensor_height","height_other","sensor_orientation","orientation_other","plot_treatment","plot_treatment_description","detection_distance","subproject_name","subproject_design","event_name","event_description","event_type","recorded_by","remarks","DateTimeOriginal","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","n_images"
2004409,"S01_T10_2025","b20bf5aa-28e4-40df-b073-0498531cabc2","site_01__trap_10__2025-07-30__12-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/b20bf5aa-28e4-40df-b073-0498531cabc2.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 12:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 12:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","b76d3a84-e263-4a3e-8be4-b26f1423dc94","site_01__trap_10__2025-07-30__12-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/b76d3a84-e263-4a3e-8be4-b26f1423dc94.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 12:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 12:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","435afe5b-585f-4f81-9863-a569615e15f3","site_01__trap_10__2025-07-30__13-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/435afe5b-585f-4f81-9863-a569615e15f3.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 13:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 13:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","0c8b4cd1-1b36-41cc-ad25-4a283f11656e","site_01__trap_10__2025-07-30__13-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/0c8b4cd1-1b36-41cc-ad25-4a283f11656e.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 13:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 13:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","3446210d-99d7-4c92-aeee-31634da8112a","site_01__trap_10__2025-07-30__13-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/3446210d-99d7-4c92-aeee-31634da8112a.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 13:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 13:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","3ff9520f-0b15-4084-9a57-957a10fd4bca","site_01__trap_10__2025-07-30__13-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/3ff9520f-0b15-4084-9a57-957a10fd4bca.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 13:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 13:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","71cf5fb7-d046-4ace-9eea-1a35d87221ea","site_01__trap_10__2025-07-30__14-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/71cf5fb7-d046-4ace-9eea-1a35d87221ea.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 14:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 14:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","13d3b128-3bd7-4483-8200-fb4c54bef36c","site_01__trap_10__2025-07-30__14-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/13d3b128-3bd7-4483-8200-fb4c54bef36c.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 14:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 14:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","b9a8afe0-07e3-4ef5-a92d-6f12e0699123","site_01__trap_10__2025-07-30__14-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/b9a8afe0-07e3-4ef5-a92d-6f12e0699123.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 14:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 14:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","bab37f39-0537-4695-ad57-e85552d8e118","site_01__trap_10__2025-07-30__14-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/bab37f39-0537-4695-ad57-e85552d8e118.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 14:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 14:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","b5a08486-6bfe-4297-9840-3ca807f0749a","site_01__trap_10__2025-07-30__15-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/b5a08486-6bfe-4297-9840-3ca807f0749a.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 15:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 15:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","730a8b81-ed65-4292-a665-bc702acdf9bb","site_01__trap_10__2025-07-30__15-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/730a8b81-ed65-4292-a665-bc702acdf9bb.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 15:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 15:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","6f2d3615-18d9-4047-8467-945cd2ea2a05","site_01__trap_10__2025-07-30__15-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/6f2d3615-18d9-4047-8467-945cd2ea2a05.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 15:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 15:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","744607d1-6aad-4045-b45e-72e070ea104e","site_01__trap_10__2025-07-30__15-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/744607d1-6aad-4045-b45e-72e070ea104e.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 15:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 15:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","831e982a-90a0-41e9-97e2-f862c546b61e","site_01__trap_10__2025-07-30__16-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/831e982a-90a0-41e9-97e2-f862c546b61e.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 16:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 16:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","2ac0f023-ff0c-42a3-8e92-12bf0b2405cc","site_01__trap_10__2025-07-30__16-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/2ac0f023-ff0c-42a3-8e92-12bf0b2405cc.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 16:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 16:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","848a7e2f-2034-4f27-a466-10d3edce5883","site_01__trap_10__2025-07-30__16-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/848a7e2f-2034-4f27-a466-10d3edce5883.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 16:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 16:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","af053f6b-7dc7-4a3f-8abf-1b0ce0f41ebd","site_01__trap_10__2025-07-30__16-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/af053f6b-7dc7-4a3f-8abf-1b0ce0f41ebd.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 16:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 16:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","785e11bd-402f-41b9-a67f-0a5e213abd12","site_01__trap_10__2025-07-30__17-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/785e11bd-402f-41b9-a67f-0a5e213abd12.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 17:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 17:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","3d69f01e-8c04-4fc1-beed-551345a7a5a0","site_01__trap_10__2025-07-30__17-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/3d69f01e-8c04-4fc1-beed-551345a7a5a0.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 17:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 17:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","c349e0b3-04cd-49da-90d6-666273c429f6","site_01__trap_10__2025-07-30__17-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/c349e0b3-04cd-49da-90d6-666273c429f6.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 17:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 17:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","7e41a7ac-95d5-4298-b8d5-e03806594c74","site_01__trap_10__2025-07-30__17-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/7e41a7ac-95d5-4298-b8d5-e03806594c74.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 17:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 17:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","17a327e6-dab3-42d9-bf63-f350d334f7a7","site_01__trap_10__2025-07-30__18-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/17a327e6-dab3-42d9-bf63-f350d334f7a7.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 18:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 18:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","ba514756-cf7d-44d1-a5da-ad3f4f94fe7c","site_01__trap_10__2025-07-30__18-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/ba514756-cf7d-44d1-a5da-ad3f4f94fe7c.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 18:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 18:15:00,900,15,0.2,0,1
2004409,"S01_T10_2025","6c93e287-168c-4bba-b037-b3b61d6aa33f","site_01__trap_10__2025-07-30__18-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/6c93e287-168c-4bba-b037-b3b61d6aa33f.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 18:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 18:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","b84d4a0e-dd51-4667-b082-347f5dd7bc98","site_01__trap_10__2025-07-30__18-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/b84d4a0e-dd51-4667-b082-347f5dd7bc98.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 18:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 18:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","713bb8c6-3036-43d9-a335-7ecf2723de74","site_01__trap_10__2025-07-30__19-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/713bb8c6-3036-43d9-a335-7ecf2723de74.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 19:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 19:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","d086c0ca-7130-4878-8fd4-0df90269e4c0","site_01__trap_10__2025-07-30__19-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/d086c0ca-7130-4878-8fd4-0df90269e4c0.JPG",1,"Aaron Greenville","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 19:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 19:15:00,900,15,0.2,0,4
2004409,"S01_T10_2025","231ba16e-d706-4aba-9e2a-e5a07ea5375b","site_01__trap_10__2025-07-30__19-30-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/231ba16e-d706-4aba-9e2a-e5a07ea5375b.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 19:30:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 19:30:00,900,15,0.2,0,1
2004409,"S01_T10_2025","a853d8cb-5dad-4b77-b327-5690e43091df","site_01__trap_10__2025-07-30__19-45-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/a853d8cb-5dad-4b77-b327-5690e43091df.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 19:45:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 19:45:00,900,15,0.2,0,1
2004409,"S01_T10_2025","941989ea-772f-4c19-9636-2c550bbff99a","site_01__trap_10__2025-07-30__20-00-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/941989ea-772f-4c19-9636-2c550bbff99a.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 20:00:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 20:00:00,900,15,0.2,0,1
2004409,"S01_T10_2025","fe7fc2fb-64e2-42dc-9a6b-b24152000fc9","site_01__trap_10__2025-07-30__20-15-00(1).JPG","gs://145625598251_2004409_606_usyd_tfe_2022__main/deployment/2403193/prod/directUpload/fe7fc2fb-64e2-42dc-9a6b-b24152000fc9.JPG",1,"Hugo Cranwell Schaeper","f1856211-cfb7-4a5b-9158-c0f72fd09ee6","","","","","","Blank",NA,"2025-07-30 20:15:00",1,NA,NA,NA,NA,"",NA,"false","",NA,"CC-BY-NC","",2004409,"S01_T10",151.7345,-32.23898333,"2025-07-28 00:00:00","2025-07-31 00:00:00","Other","Universal mammal bait","None",NA,2085461,"S01_T10",0,"Camera Functioning","Knee height",NA,"Parallel",NA,NA,NA,NA,"Site_01",NA,NA,NA,NA,NA,NA,2025-07-30 20:15:00,900,15,0.2,0,1
